,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17
abits:5/wbits:2,2.3847432136535645,2.2208359241485596,1.3653593063354492,0.22452932596206665,0.5684071779251099,0.1515699177980423,0.09403248131275177,0.3632001280784607,0.019785499200224876,0.002933502197265625,0.019179916009306908,0.03340482711791992,0.026275252923369408,0.005341529846191406,0.500321626663208,0.024564076215028763,0.4276694357395172,0.0034093856811523438
abits:5/wbits:3,2.4952192306518555,2.263082981109619,1.3585336208343506,0.23066973686218262,0.572505533695221,0.14768067002296448,0.09532575309276581,0.36371806263923645,0.02028517797589302,0.0028791427612304688,0.019381379708647728,0.03354239463806152,0.026624202728271484,0.005327701568603516,0.5060184597969055,0.02520895004272461,0.43073034286499023,0.0033826828002929688
abits:5/wbits:4,2.4305992126464844,2.224724531173706,1.359954833984375,0.23333647847175598,0.5534541606903076,0.1443285197019577,0.09973707795143127,0.36168938875198364,0.020020533353090286,0.0029699327424168587,0.019553471356630325,0.03344116359949112,0.02642793580889702,0.005403995513916016,0.501204252243042,0.024997711181640625,0.4308253228664398,0.003596782684326172
abits:5/wbits:5,2.787959098815918,2.2523374557495117,1.4000015258789062,0.21386340260505676,0.5474545955657959,0.15280520915985107,0.11117644608020782,0.4432308077812195,0.021988822147250175,0.0029419423080980778,0.021712683141231537,0.034122370183467865,0.027219008654356003,0.005769252777099609,0.5248134732246399,0.026497364044189453,0.43844687938690186,0.002391338348388672
abits:5/wbits:6,2.2202205657958984,2.2886509895324707,1.4771255254745483,0.22122125327587128,0.5417650938034058,0.1475902795791626,0.13771915435791016,0.5851386785507202,0.024487826973199844,0.003425216767936945,0.02764926105737686,0.03764963150024414,0.03451814875006676,0.007649898529052734,0.6408923864364624,0.027462195605039597,0.6168967485427856,0.005973339080810547
abits:5/wbits:7,2.372725009918213,2.1338424682617188,0.9739570021629333,0.22560739517211914,0.5794014930725098,0.1425732672214508,0.0414397232234478,0.11581702530384064,0.01524119358509779,0.0019189835293218493,0.010804414749145508,0.026075173169374466,0.016557980328798294,0.0028562545776367188,0.3273981213569641,0.022565744817256927,0.17683514952659607,0.0002655982971191406
abits:6/wbits:0,0.7205147743225098,0.4507632553577423,0.16548138856887817,0.01743156835436821,0.0718226283788681,0.012473988346755505,0.0069473739713430405,0.05620131641626358,0.0034537315368652344,0.0011836529010906816,0.0033674240112304688,0.015612316317856312,0.004958629608154297,0.00136566162109375,0.11477889865636826,0.01366567611694336,0.12303581833839417,0.0004634857177734375
abits:6/wbits:1,0.7165236473083496,0.4595184326171875,0.1629820168018341,0.01674799993634224,0.06847366690635681,0.011948371306061745,0.00734481867402792,0.056986331939697266,0.0035173892974853516,0.0012007236946374178,0.003274202346801758,0.015261983498930931,0.004849910736083984,0.0013589859008789062,0.11509867012500763,0.0137176513671875,0.12377309799194336,0.0004391670227050781
abits:6/wbits:2,0.745258092880249,0.44064825773239136,0.17079196870326996,0.01721801795065403,0.07065284252166748,0.01405789889395237,0.006766700651496649,0.05574631690979004,0.0034797191619873047,0.0011837482452392578,0.0032186508178710938,0.015377807430922985,0.0049727438017725945,0.0013751983642578125,0.11450137943029404,0.013447761535644531,0.12093744426965714,0.0004591941833496094
abits:6/wbits:3,0.670864462852478,0.4503958821296692,0.16922742128372192,0.017696093767881393,0.07092995941638947,0.013095928356051445,0.006923246197402477,0.05547342076897621,0.0035855770111083984,0.0011572360526770353,0.003263711929321289,0.01546015776693821,0.004914665594696999,0.0013937950134277344,0.11625298857688904,0.013794136233627796,0.12188892811536789,0.0004458427429199219
abits:6/wbits:4,0.7244329452514648,0.43465229868888855,0.169444739818573,0.017900515347719193,0.06620268523693085,0.012588358484208584,0.007388162426650524,0.05521387979388237,0.0035676956176757812,0.001177072525024414,0.0032989978790283203,0.015403414145112038,0.004961204715073109,0.0013823509216308594,0.1148964911699295,0.013751506805419922,0.12196169793605804,0.0005164146423339844
abits:6/wbits:5,0.5993569493293762,0.45509353280067444,0.18138070404529572,0.016217611730098724,0.06776654720306396,0.014236664399504662,0.008447457104921341,0.06866560131311417,0.0038611888885498047,0.0011778832413256168,0.003618955612182617,0.015866853296756744,0.005089473910629749,0.001544952392578125,0.12123632431030273,0.014353657141327858,0.12411709129810333,0.0003046989440917969
abits:6/wbits:6,0.3278202712535858,0.48331955075263977,0.20398738980293274,0.017902111634612083,0.06518585234880447,0.014075707644224167,0.011046838015317917,0.09261264652013779,0.004364013671875,0.0013595581986010075,0.004645109176635742,0.018106602132320404,0.006537532899528742,0.001995563507080078,0.15379008650779724,0.014983082190155983,0.1775333434343338,0.0008025169372558594
abits:6/wbits:7,0.9842405319213867,0.39466971158981323,0.09582968056201935,0.016143513843417168,0.07335615158081055,0.012027382850646973,0.0025805472396314144,0.017278576269745827,0.00263214111328125,0.0008403301471844316,0.0018153190612792969,0.01129298284649849,0.00353164691478014,0.0007276535034179688,0.07253551483154297,0.012374401092529297,0.05221614986658096,4.291534423828125e-05
abits:7/wbits:0,0.011433577165007591,0.01657424122095108,0.003396940417587757,0.000695347785949707,0.002531981561332941,0.000505423522554338,0.00025491713313385844,0.0033266544342041016,0.0001766681671142578,0.0004448890686035156,0.00017213821411132812,0.000499725341796875,0.0014133453369140625,0.0008730888366699219,0.018739700317382812,0.004218101501464844,0.02062511444091797,0.00022125244140625
abits:7/wbits:1,0.011963296681642532,0.01734180375933647,0.003362512681633234,0.0006624460220336914,0.002381229307502508,0.00048172473907470703,0.00027461053105071187,0.0033864974975585938,0.0001800060272216797,0.0004367828369140625,0.0001735687255859375,0.0004939079517498612,0.0013692856300622225,0.0008597373962402344,0.018776416778564453,0.004205226898193359,0.020845413208007812,0.00022459030151367188
abits:7/wbits:2,0.011623072437942028,0.016163181513547897,0.0035742761101573706,0.000683903694152832,0.002493739128112793,0.0005723952781409025,0.00024857520475052297,0.0033626556396484375,0.00017452239990234375,0.00043392181396484375,0.00017309188842773438,0.0005011558532714844,0.00140209193341434,0.0008673667907714844,0.01837921142578125,0.004107475280761719,0.020226478576660156,0.00023317337036132812
abits:7/wbits:3,0.01047673262655735,0.017796088010072708,0.003562712576240301,0.0007034540176391602,0.00249044899828732,0.0005300759803503752,0.00025963783264160156,0.003304719924926758,0.00016927719116210938,0.0004220008850097656,0.0001838207244873047,0.0004790782986674458,0.0014276504516601562,0.0008869171142578125,0.018817901611328125,0.004241466522216797,0.02050924301147461,0.0002307891845703125
abits:7/wbits:4,0.010845065116882324,0.015551995486021042,0.0035962103866040707,0.0007129907608032227,0.0023086071014404297,0.000512671482283622,0.0002750396670307964,0.0032587051391601562,0.00018143653869628906,0.0004470348358154297,0.00017714500427246094,0.0004976272466592491,0.0013843536144122481,0.0008778572082519531,0.018903255462646484,0.004154682159423828,0.020370006561279297,0.00026988983154296875
abits:7/wbits:5,0.00992744043469429,0.016924357041716576,0.003956007771193981,0.0006415843963623047,0.0023876428604125977,0.0005800724029541016,0.0003161430358886719,0.004149436950683594,0.00019216537475585938,0.000438690185546875,0.00018715858459472656,0.0005151272052899003,0.0014777183532714844,0.0009665489196777344,0.019937992095947266,0.004346370697021484,0.021097660064697266,0.0001506805419921875
abits:7/wbits:6,0.00576517591252923,0.018126223236322403,0.004584670066833496,0.0007543563842773438,0.0022938488982617855,0.0005771398427896202,0.00041856765164993703,0.005609989166259766,0.00021195411682128906,0.0005810260772705078,0.0002422332763671875,0.0006145000224933028,0.001777267549186945,0.0012774467468261719,0.025326251983642578,0.004545688629150391,0.03057384490966797,0.0004134178161621094
abits:7/wbits:7,0.01589973084628582,0.013932609930634499,0.0018651485443115234,0.0005894899368286133,0.0025812387466430664,0.0004838705062866211,9.632110595703125e-05,0.0010223388671875,0.0001285076141357422,0.0002429485321044922,9.274482727050781e-05,0.00035338400630280375,0.0009187698597088456,0.0004515647888183594,0.011544227600097656,0.0037941932678222656,0.007878780364990234,1.3828277587890625e-05
