,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17
abits:4/wbits:1,0.1422155201435089,0.14150549471378326,0.1416274607181549,0.14128853380680084,0.14212438464164734,0.14147406816482544,0.14183256030082703,0.28177696466445923,0.28198567032814026,0.2882344126701355,0.28183215856552124,0.2905052900314331,0.2820866107940674,0.5670120716094971,0.5674844980239868,0.564349353313446,0.5655069351196289,0.5643717050552368
abits:4/wbits:2,0.14215245842933655,0.14167045056819916,0.14184342324733734,0.14133889973163605,0.14205563068389893,0.14150670170783997,0.1419893503189087,0.28173360228538513,0.28192490339279175,0.2881259620189667,0.281863272190094,0.2896966338157654,0.2820837199687958,0.5668914914131165,0.5669975280761719,0.5644499063491821,0.5654304027557373,0.5639490485191345
abits:4/wbits:3,0.14155352115631104,0.14169563353061676,0.14181287586688995,0.14127996563911438,0.14209677278995514,0.14147412776947021,0.1419552117586136,0.2821950912475586,0.2818971574306488,0.28794384002685547,0.2818385362625122,0.28980398178100586,0.28204429149627686,0.5668498277664185,0.5668349266052246,0.5643329620361328,0.5653795003890991,0.5643113851547241
abits:4/wbits:4,0.14179985225200653,0.14168691635131836,0.14165036380290985,0.14133785665035248,0.14198102056980133,0.1414787769317627,0.14191290736198425,0.2820093333721161,0.2819645404815674,0.28839781880378723,0.2818414270877838,0.2899612784385681,0.2820987105369568,0.5675536394119263,0.5666515827178955,0.5643181800842285,0.5656012296676636,0.5643620491027832
abits:4/wbits:5,0.14117887616157532,0.1415952891111374,0.1417287439107895,0.14134761691093445,0.14189352095127106,0.1414702981710434,0.14151322841644287,0.2816384434700012,0.2821449041366577,0.28753045201301575,0.28203609585762024,0.289117693901062,0.28253328800201416,0.566234827041626,0.5673827528953552,0.5644391775131226,0.5655955076217651,0.5618026256561279
abits:4/wbits:6,0.12768441438674927,0.14186155796051025,0.14178699254989624,0.14132727682590485,0.14173361659049988,0.1414552628993988,0.14105749130249023,0.2830235958099365,0.28238266706466675,0.2856217622756958,0.28287994861602783,0.28694936633110046,0.28289246559143066,0.5642125606536865,0.5676605105400085,0.5646635293960571,0.5662009716033936,0.5656976103782654
abits:4/wbits:7,0.1409631371498108,0.14137643575668335,0.14125296473503113,0.1412719339132309,0.14195215702056885,0.14126841723918915,0.14139382541179657,0.283368855714798,0.28297868371009827,0.30050376057624817,0.2833619713783264,0.2989695370197296,0.2825113534927368,0.566251277923584,0.5640625953674316,0.5640056729316711,0.5607621073722839,0.42196741700172424
abits:5/wbits:0,0.14074963331222534,0.1406901478767395,0.13954822719097137,0.13478682935237885,0.13871516287326813,0.13531890511512756,0.14096000790596008,0.28560328483581543,0.2869568467140198,0.25017768144607544,0.2860828638076782,0.26347261667251587,0.2876914143562317,0.5664639472961426,0.5631476640701294,0.5582273006439209,0.5587742924690247,0.5608376264572144
abits:5/wbits:1,0.1452244222164154,0.14129668474197388,0.13974472880363464,0.1350674033164978,0.1388169825077057,0.13485710322856903,0.14093926548957825,0.28538841009140015,0.28608259558677673,0.24989250302314758,0.2867298722267151,0.26305803656578064,0.28820887207984924,0.5666693449020386,0.563543438911438,0.5582261681556702,0.5587360858917236,0.5597767233848572
abits:5/wbits:2,0.14015841484069824,0.14114058017730713,0.13965582847595215,0.1348659098148346,0.1388860046863556,0.13463449478149414,0.1407686471939087,0.28554272651672363,0.28691789507865906,0.2506759762763977,0.2856716513633728,0.26362672448158264,0.2880730926990509,0.5667384266853333,0.5634697675704956,0.5580377578735352,0.5584138631820679,0.5604186058044434
abits:5/wbits:3,0.143617182970047,0.14090777933597565,0.13972607254981995,0.1358281373977661,0.13888855278491974,0.1346283257007599,0.1408146172761917,0.28556373715400696,0.28628700971603394,0.25031647086143494,0.2859242558479309,0.26340994238853455,0.28773581981658936,0.5667328834533691,0.5631886720657349,0.5581929087638855,0.5584028959274292,0.5599068999290466
abits:5/wbits:4,0.13826504349708557,0.14076250791549683,0.13943278789520264,0.13504624366760254,0.1387120634317398,0.13486823439598083,0.14093056321144104,0.2856011986732483,0.2868424654006958,0.24995271861553192,0.2861056625843048,0.2638967037200928,0.28810060024261475,0.5670309066772461,0.5631579160690308,0.5583665370941162,0.5585131645202637,0.5602452158927917
abits:5/wbits:5,0.13832828402519226,0.14045631885528564,0.13945099711418152,0.13470923900604248,0.13881370425224304,0.1345282793045044,0.1410335749387741,0.2848837673664093,0.286069393157959,0.25068119168281555,0.28542858362197876,0.2642722427845001,0.28725433349609375,0.5668262243270874,0.5634914040565491,0.5588018298149109,0.5583131313323975,0.553950309753418
abits:5/wbits:6,0.13142840564250946,0.14076921343803406,0.1396903395652771,0.13426285982131958,0.13855040073394775,0.1338912546634674,0.141129732131958,0.2836028039455414,0.28521209955215454,0.252157598733902,0.28368663787841797,0.26514142751693726,0.2847804129123688,0.5667786598205566,0.5641615390777588,0.5592579245567322,0.5616743564605713,0.5634192228317261
abits:5/wbits:7,0.13731083273887634,0.14040988683700562,0.13677358627319336,0.1357608586549759,0.13901785016059875,0.13422667980194092,0.13866564631462097,0.2998785376548767,0.28870415687561035,0.2243955284357071,0.2918091118335724,0.2508802115917206,0.28573137521743774,0.5624455809593201,0.5600872039794922,0.555227518081665,0.5258969068527222,0.3400426208972931
abits:6/wbits:0,0.06155584752559662,0.07508796453475952,0.05907260626554489,0.043582528829574585,0.07035430520772934,0.09312842786312103,0.07989487051963806,0.113547682762146,0.12350128591060638,0.06364452838897705,0.14728736877441406,0.08406300842761993,0.14606499671936035,0.5061134099960327,0.4364580810070038,0.37793076038360596,0.3586660921573639,0.4555036723613739
abits:6/wbits:1,0.06042248010635376,0.0760248601436615,0.058787986636161804,0.04391025751829147,0.07039987295866013,0.09196993708610535,0.0805722028017044,0.11297866702079773,0.12302641570568085,0.06290815770626068,0.1479339599609375,0.0822678804397583,0.1459392011165619,0.5057488083839417,0.4372677803039551,0.3770029544830322,0.3592982590198517,0.45496922731399536
abits:6/wbits:2,0.060601986944675446,0.07360728085041046,0.061821550130844116,0.04411223530769348,0.07038688659667969,0.09144271910190582,0.07913176715373993,0.11077652871608734,0.12268605083227158,0.06294488906860352,0.1466003656387329,0.08262498676776886,0.14672420918941498,0.5058776140213013,0.43751242756843567,0.3761627674102783,0.3563074469566345,0.45560264587402344
abits:6/wbits:3,0.05824366211891174,0.07533357292413712,0.06118921563029289,0.0443202406167984,0.07070416957139969,0.09204082190990448,0.0797208771109581,0.1113242655992508,0.12410592287778854,0.0629962608218193,0.14700402319431305,0.08354313671588898,0.14677473902702332,0.5065480470657349,0.43714624643325806,0.37727904319763184,0.3573637008666992,0.45480337738990784
abits:6/wbits:4,0.060982029885053635,0.07367077469825745,0.05920244753360748,0.0442093163728714,0.06908167898654938,0.09267096221446991,0.07985144853591919,0.11187144368886948,0.12289506942033768,0.06390713900327682,0.14706474542617798,0.0837656557559967,0.1465093344449997,0.5061936378479004,0.43732619285583496,0.3775079846382141,0.3576309084892273,0.45817050337791443
abits:6/wbits:5,0.054026223719120026,0.07475942373275757,0.06161370128393173,0.04338884353637695,0.06833353638648987,0.09163904935121536,0.08215117454528809,0.12810282409191132,0.1279609650373459,0.06496663391590118,0.1520352065563202,0.08581601083278656,0.14749343693256378,0.5080591440200806,0.440132200717926,0.38181453943252563,0.3583751916885376,0.40980324149131775
abits:6/wbits:6,0.03247225284576416,0.07800059020519257,0.0654132217168808,0.039339810609817505,0.06564418971538544,0.09019522368907928,0.08505776524543762,0.154527485370636,0.13488049805164337,0.0804390236735344,0.16657491028308868,0.09860895574092865,0.1581386774778366,0.5185918211936951,0.4566642940044403,0.38432157039642334,0.3945538103580475,0.49163782596588135
abits:6/wbits:7,0.07469136267900467,0.06857477128505707,0.042996443808078766,0.04785007983446121,0.07125484943389893,0.09114633500576019,0.054853253066539764,0.04107334464788437,0.09963379055261612,0.0365043543279171,0.09736935049295425,0.060655318200588226,0.10958465188741684,0.46651601791381836,0.39152735471725464,0.3652569651603699,0.24773487448692322,0.13232916593551636
abits:7/wbits:0,0.0010009135585278273,0.0013763965107500553,0.0008038985542953014,0.0006058778963051736,0.0008710135007277131,0.007934434339404106,0.0014019913505762815,0.0023742152843624353,0.0012332445476204157,0.0003801683778874576,0.0013663970166817307,0.001190441194921732,0.0017116833478212357,0.06484541296958923,0.019440235570073128,0.045607633888721466,0.024527214467525482,0.07205700874328613
abits:7/wbits:1,0.001035512425005436,0.00133969122543931,0.0007761761662550271,0.0005932094645686448,0.0008659688173793256,0.007674752734601498,0.00144590821582824,0.002358513418585062,0.0011249210219830275,0.00036918994737789035,0.0013842083280906081,0.0011633653193712234,0.0016777662094682455,0.06484834104776382,0.01951189525425434,0.04518644139170647,0.024671275168657303,0.07195865362882614
abits:7/wbits:2,0.0010027564130723476,0.001340585993602872,0.000882904976606369,0.0006123502389527857,0.0008395506883971393,0.007610256318002939,0.0013535504695028067,0.0022693194914609194,0.0011572141665965319,0.00036865135189145803,0.001310595776885748,0.0011270612012594938,0.001671881414949894,0.06440866738557816,0.019291305914521217,0.04470745474100113,0.024001935496926308,0.07232940196990967
abits:7/wbits:3,0.0009089948143810034,0.0013465199153870344,0.0008086473681032658,0.0005995205137878656,0.0008787186816334724,0.007782598026096821,0.0013751315418630838,0.0022981232032179832,0.0011723858769983053,0.0003726455906871706,0.0013263062573969364,0.001173311611637473,0.001752332434989512,0.06483747065067291,0.019329749047756195,0.045343294739723206,0.023983899503946304,0.0712922066450119
abits:7/wbits:4,0.0009173577418550849,0.001294656889513135,0.0007855334552004933,0.0006146054365672171,0.0007626283913850784,0.007841838523745537,0.0014109336771070957,0.002366526983678341,0.0011098894756287336,0.00037555990274995565,0.0012735933996737003,0.0012261955998837948,0.0017475022468715906,0.06435048580169678,0.01925121806561947,0.04514685273170471,0.02435610070824623,0.07500895857810974
abits:7/wbits:5,0.0008915748330764472,0.0013486852403730154,0.0008993067895062268,0.0005691361729986966,0.000780536443926394,0.007582841441035271,0.0015947571955621243,0.002790494356304407,0.0012871971121057868,0.00038755376590415835,0.0014278949238359928,0.0012144766515120864,0.0017301117768511176,0.06730978190898895,0.02017362229526043,0.04788795858621597,0.02426779270172119,0.05298143997788429
abits:7/wbits:6,0.0005414248444139957,0.001492972020059824,0.0009816158562898636,0.00048277672613039613,0.000671545451041311,0.007310590706765652,0.0018734012264758348,0.0037849608343094587,0.001406125957146287,0.0004900990752503276,0.0018131656106561422,0.0014425059780478477,0.002183421514928341,0.08339057117700577,0.023911718279123306,0.04868096113204956,0.033064574003219604,0.10071878135204315
abits:7/wbits:7,0.0011944477446377277,0.0011250205570831895,0.000514632323756814,0.0006862923037260771,0.000989315565675497,0.007974253967404366,0.0006785170990042388,0.0006104528438299894,0.0008709293906576931,0.0002117746917065233,0.0007743894821032882,0.0008787887636572123,0.0011510460171848536,0.03819221630692482,0.013017885386943817,0.04067113995552063,0.009384166449308395,0.009116060100495815
