,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17
abits:1/wbits:7,1.161156415939331,1.1619868278503418,1.1676390171051025,1.1614034175872803,1.1609206199645996,1.164963722229004,1.1809113025665283,2.5973567962646484,2.3547821044921875,2.3538217544555664,2.34165096282959,2.2914369106292725,2.213193416595459,4.845693588256836,3.5184578895568848,1.758698582649231,1.4021697044372559,0.14690420031547546
abits:2/wbits:0,1.161742925643921,1.161901831626892,1.1615538597106934,1.1697890758514404,1.1608606576919556,1.1660689115524292,1.162735104560852,2.330824851989746,2.347729206085205,2.3141183853149414,2.3090014457702637,2.2214112281799316,2.1010022163391113,4.344143390655518,3.535546064376831,1.6819807291030884,1.4964975118637085,0.7492980360984802
abits:2/wbits:1,1.1620674133300781,1.1617860794067383,1.1614086627960205,1.1681983470916748,1.1608080863952637,1.166866660118103,1.1617870330810547,2.3299551010131836,2.347834825515747,2.3142826557159424,2.3097891807556152,2.2213358879089355,2.1008520126342773,4.343214988708496,3.5410375595092773,1.682918667793274,1.4993007183074951,0.7471963167190552
abits:2/wbits:2,1.161365270614624,1.1617474555969238,1.1612462997436523,1.1687796115875244,1.1605589389801025,1.1663901805877686,1.1629033088684082,2.3301570415496826,2.3472650051116943,2.314362049102783,2.3091981410980225,2.222236156463623,2.1000332832336426,4.343705177307129,3.538087844848633,1.6761999130249023,1.490802526473999,0.7484455108642578
abits:2/wbits:3,1.1622929573059082,1.1619739532470703,1.161144733428955,1.167924165725708,1.1606409549713135,1.1664360761642456,1.1624482870101929,2.33078670501709,2.3481969833374023,2.313551425933838,2.3106117248535156,2.2213258743286133,2.103386878967285,4.345368385314941,3.5473461151123047,1.684162974357605,1.491115927696228,0.7472768425941467
abits:2/wbits:4,1.1614739894866943,1.1621372699737549,1.16131591796875,1.1677863597869873,1.1606903076171875,1.1666018962860107,1.162327766418457,2.330317497253418,2.3477892875671387,2.313344717025757,2.309993028640747,2.2228357791900635,2.101652145385742,4.340580940246582,3.533552408218384,1.6823030710220337,1.4929862022399902,0.7596883773803711
abits:2/wbits:5,1.157654047012329,1.1617541313171387,1.16105055809021,1.1700462102890015,1.1609127521514893,1.1662590503692627,1.161933422088623,2.327462911605835,2.3441569805145264,2.313491106033325,2.3102545738220215,2.2225306034088135,2.1044137477874756,4.341613292694092,3.5754919052124023,1.70522940158844,1.4999372959136963,0.6505138874053955
abits:2/wbits:6,1.066145896911621,1.161559820175171,1.1617228984832764,1.1742186546325684,1.1610416173934937,1.1676833629608154,1.1612632274627686,2.321439743041992,2.339632987976074,2.3088881969451904,2.31425404548645,2.223414421081543,2.1260266304016113,4.352180004119873,3.718628406524658,1.7207560539245605,1.6777584552764893,0.8407753705978394
abits:2/wbits:7,1.1619312763214111,1.1625440120697021,1.1688815355300903,1.1633938550949097,1.160552740097046,1.1657683849334717,1.1816017627716064,2.633390426635742,2.36513614654541,2.339585304260254,2.3110158443450928,2.2269186973571777,2.04341983795166,4.289697647094727,3.0678679943084717,1.6335418224334717,1.1087220907211304,0.12129861116409302
abits:3/wbits:0,1.1634788513183594,1.1620893478393555,1.162306785583496,1.1754157543182373,1.1612484455108643,1.1672029495239258,1.1645441055297852,2.334254264831543,2.3526711463928223,2.2958202362060547,2.2522096633911133,2.0702691078186035,1.7073581218719482,3.356907367706299,2.7338290214538574,1.4003357887268066,1.0537512302398682,0.5648956894874573
abits:3/wbits:1,1.1622096300125122,1.1623140573501587,1.16259765625,1.17439866065979,1.1612331867218018,1.167985439300537,1.1642004251480103,2.3345065116882324,2.353750228881836,2.2958121299743652,2.252657651901245,2.066654920578003,1.7062147855758667,3.35581111907959,2.738088607788086,1.4024512767791748,1.0555309057235718,0.5636885762214661
abits:3/wbits:2,1.1624863147735596,1.1620227098464966,1.1612664461135864,1.1742396354675293,1.161553144454956,1.1678627729415894,1.165614366531372,2.3342061042785645,2.353471040725708,2.295210361480713,2.2516777515411377,2.0679497718811035,1.7053978443145752,3.352891683578491,2.734682321548462,1.395883560180664,1.0518898963928223,0.5644251704216003
abits:3/wbits:3,1.1615970134735107,1.162060022354126,1.1617968082427979,1.174350380897522,1.160949468612671,1.167085886001587,1.165292739868164,2.3355045318603516,2.352665424346924,2.2941036224365234,2.252746820449829,2.0699715614318848,1.7128859758377075,3.361454486846924,2.7454373836517334,1.4033201932907104,1.0514050722122192,0.5634502172470093
abits:3/wbits:4,1.1630480289459229,1.1620087623596191,1.1620656251907349,1.1740705966949463,1.1609784364700317,1.167381763458252,1.1649247407913208,2.3338685035705566,2.3530807495117188,2.2935070991516113,2.2528748512268066,2.069194793701172,1.7094333171844482,3.3632454872131348,2.7327322959899902,1.4021527767181396,1.0527502298355103,0.5747227668762207
abits:3/wbits:5,1.1573665142059326,1.161902666091919,1.1613426208496094,1.1748087406158447,1.1621012687683105,1.1676992177963257,1.16274094581604,2.3334615230560303,2.3482139110565186,2.294036388397217,2.2556893825531006,2.072840452194214,1.715431809425354,3.3973398208618164,2.7811203002929688,1.421304702758789,1.055625081062317,0.47852200269699097
abits:3/wbits:6,1.062188982963562,1.161510944366455,1.161428451538086,1.1784381866455078,1.1624640226364136,1.168825387954712,1.161525011062622,2.324542284011841,2.341449022293091,2.2921934127807617,2.2679591178894043,2.0873379707336426,1.765348196029663,3.5145103931427,2.9691343307495117,1.4358491897583008,1.1317002773284912,0.6621456146240234
abits:3/wbits:7,1.1631762981414795,1.1625858545303345,1.171481966972351,1.168256163597107,1.160377025604248,1.1665934324264526,1.1821112632751465,2.665602684020996,2.3708109855651855,2.2947587966918945,2.2179017066955566,2.0213496685028076,1.5771842002868652,2.7809133529663086,2.2157256603240967,1.3583518266677856,0.8334923982620239,0.08591145277023315
abits:4/wbits:0,1.1613537073135376,1.161062240600586,1.1637442111968994,1.1706140041351318,1.165569543838501,1.1513822078704834,1.170123815536499,2.3597068786621094,2.258765697479248,2.198446273803711,1.9620051383972168,1.5438294410705566,1.0273997783660889,1.6640846729278564,1.5256414413452148,0.9837337732315063,0.7370243072509766,0.341617226600647
abits:4/wbits:1,1.1577301025390625,1.1607868671417236,1.1635403633117676,1.170943260192871,1.1663665771484375,1.1492999792099,1.1697216033935547,2.3608779907226562,2.25931453704834,2.198761463165283,1.9623441696166992,1.533968448638916,1.0270731449127197,1.6652717590332031,1.5296909809112549,0.9840123653411865,0.7381900548934937,0.34067365527153015
abits:4/wbits:2,1.1586476564407349,1.1615978479385376,1.1633366346359253,1.1712846755981445,1.1656628847122192,1.1518638134002686,1.1708097457885742,2.3617172241210938,2.258333683013916,2.197627305984497,1.9546029567718506,1.5363807678222656,1.023820161819458,1.661300778388977,1.5258471965789795,0.9778812527656555,0.7354443073272705,0.34221741557121277
abits:4/wbits:3,1.162947416305542,1.1614580154418945,1.1634950637817383,1.1718997955322266,1.1664400100708008,1.1513895988464355,1.1699838638305664,2.363990068435669,2.258051872253418,2.198409080505371,1.9589142799377441,1.538184404373169,1.036302089691162,1.6721150875091553,1.5348243713378906,0.9845133423805237,0.7353483438491821,0.340223103761673
abits:4/wbits:4,1.1601295471191406,1.1610698699951172,1.1633813381195068,1.1714330911636353,1.1667591333389282,1.151451587677002,1.169878363609314,2.364382743835449,2.2605786323547363,2.1983141899108887,1.9621009826660156,1.5397717952728271,1.0326449871063232,1.676029086112976,1.5246049165725708,0.9828166365623474,0.73670494556427,0.3514944911003113
abits:4/wbits:5,1.157166600227356,1.1612136363983154,1.1635804176330566,1.171708106994629,1.1690595149993896,1.1505393981933594,1.1680608987808228,2.3469247817993164,2.2653050422668457,2.2004897594451904,1.9831722974777222,1.5494712591171265,1.039023518562317,1.7285594940185547,1.5668308734893799,0.9989913702011108,0.7364524602890015,0.2812597453594208
abits:4/wbits:6,1.0551972389221191,1.1618363857269287,1.1621792316436768,1.1706829071044922,1.1699323654174805,1.1483021974563599,1.1656043529510498,2.3351175785064697,2.273392677307129,2.213977336883545,2.044976234436035,1.595644235610962,1.1082041263580322,1.9367958307266235,1.7411655187606812,1.011336326599121,0.7890522480010986,0.4267497658729553
abits:4/wbits:7,1.1639618873596191,1.1622555255889893,1.175046682357788,1.1712020635604858,1.164870262145996,1.1485066413879395,1.1531703472137451,2.3919589519500732,2.213311195373535,2.1110730171203613,1.742450475692749,1.4102733135223389,0.8765631914138794,1.1231157779693604,1.1557364463806152,0.9466350078582764,0.5891827940940857,0.047526974231004715
abits:5/wbits:0,1.1611301898956299,1.157454252243042,1.150806188583374,0.6593902111053467,1.1524779796600342,0.7817598581314087,1.0315501689910889,2.128993511199951,1.142958641052246,1.6438238620758057,1.127184510231018,0.6988122463226318,0.38713788986206055,0.45272135734558105,0.5297943353652954,0.4883981943130493,0.4187808334827423,0.15670576691627502
abits:5/wbits:1,1.184438943862915,1.1595470905303955,1.1501903533935547,0.6523768305778503,1.1512033939361572,0.7660545706748962,1.0418726205825806,2.1304545402526855,1.1402702331542969,1.6417523622512817,1.1314295530319214,0.6905953884124756,0.38735347986221313,0.4531528949737549,0.53122878074646,0.48860037326812744,0.4201299548149109,0.15583419799804688
abits:5/wbits:2,1.1710681915283203,1.157733678817749,1.1518748998641968,0.6577351093292236,1.1530539989471436,0.8112652897834778,1.0268347263336182,2.126943588256836,1.1410675048828125,1.6411402225494385,1.1153545379638672,0.6915805339813232,0.385672926902771,0.4522976577281952,0.5290749669075012,0.48453617095947266,0.4183104336261749,0.15613171458244324
abits:5/wbits:3,1.1717629432678223,1.1567398309707642,1.1514643430709839,0.6739716529846191,1.1529790163040161,0.7933226823806763,1.0284556150436401,2.118802785873413,1.148601770401001,1.6434061527252197,1.1242197751998901,0.6939366459846497,0.39257484674453735,0.45634040236473083,0.5335783958435059,0.4892987608909607,0.4186350405216217,0.1554141640663147
abits:5/wbits:4,1.1487547159194946,1.1561017036437988,1.1502022743225098,0.6755037307739258,1.1490625143051147,0.78812175989151,1.0347771644592285,2.1163768768310547,1.1465046405792236,1.6453310251235962,1.1300840377807617,0.6940881609916687,0.38980334997177124,0.4568471610546112,0.5297102928161621,0.4874873757362366,0.4192490875720978,0.16169920563697815
abits:5/wbits:5,1.147024393081665,1.1574954986572266,1.1522741317749023,0.6379660367965698,1.1471872329711914,0.8008873462677002,1.06020188331604,2.1849923133850098,1.2031352519989014,1.6521708965301514,1.1633449792861938,0.7016748189926147,0.3948628306388855,0.4817993640899658,0.5502887964248657,0.49841487407684326,0.4196421504020691,0.12292670458555222
abits:5/wbits:6,1.0759835243225098,1.1563606262207031,1.1530139446258545,0.6307806372642517,1.143380880355835,0.77649986743927,1.0974310636520386,2.2350258827209473,1.2705049514770508,1.7341676950454712,1.2531501054763794,0.7439237236976624,0.4343523383140564,0.5867546796798706,0.641791582107544,0.5062422752380371,0.4580720067024231,0.20002542436122894
abits:5/wbits:7,1.180044174194336,1.1590526103973389,1.1086766719818115,0.6765535473823547,1.1553581953048706,0.7600189447402954,0.7454468011856079,1.1300160884857178,0.9502984881401062,1.3516043424606323,0.8595014810562134,0.5962061882019043,0.3012857437133789,0.2691231369972229,0.36987656354904175,0.46569961309432983,0.31307917833328247,0.019992396235466003
abits:6/wbits:0,0.4937320351600647,0.35456639528274536,0.23739278316497803,0.055586278438568115,0.28300926089286804,0.11544843018054962,0.17667753994464874,0.31419485807418823,0.06727958470582962,0.49055615067481995,0.3285747170448303,0.16250383853912354,0.080641008913517,0.07199294865131378,0.10049328207969666,0.13118116557598114,0.16911232471466064,0.04618430882692337
abits:6/wbits:1,0.48155564069747925,0.3572508692741394,0.2354258894920349,0.054000917822122574,0.27645736932754517,0.1109532043337822,0.18439269065856934,0.3185105323791504,0.06704214215278625,0.4897213280200958,0.33069515228271484,0.1600721776485443,0.08032187819480896,0.07167993485927582,0.10080482065677643,0.1311706006526947,0.1697847694158554,0.0458354651927948
abits:6/wbits:2,0.48772886395454407,0.3470323085784912,0.24696320295333862,0.054631032049655914,0.27992528676986694,0.13079498708248138,0.17440450191497803,0.3135169446468353,0.0677499771118164,0.48840999603271484,0.32289865612983704,0.16053557395935059,0.07964043319225311,0.07209569960832596,0.10017059743404388,0.1295246034860611,0.16869080066680908,0.046254344284534454
abits:6/wbits:3,0.4645513892173767,0.3564889430999756,0.24300149083137512,0.05650953948497772,0.28494930267333984,0.12059526890516281,0.17604225873947144,0.30954018235206604,0.06843242794275284,0.48944467306137085,0.3271089196205139,0.16142487525939941,0.08200335502624512,0.07277621328830719,0.10135944187641144,0.1313880980014801,0.16873979568481445,0.04579133167862892
abits:6/wbits:4,0.48691391944885254,0.3437395393848419,0.24087335169315338,0.057044919580221176,0.26680493354797363,0.1164311096072197,0.183151513338089,0.30913567543029785,0.06863343715667725,0.49050813913345337,0.3299626111984253,0.16139912605285645,0.08134092390537262,0.0728302150964737,0.10025766491889954,0.13080641627311707,0.1688689887523651,0.04921477660536766
abits:6/wbits:5,0.42950135469436646,0.3541220724582672,0.25553813576698303,0.051675230264663696,0.26775893568992615,0.131043940782547,0.20376649498939514,0.37467795610427856,0.07379987090826035,0.4916157126426697,0.34532833099365234,0.16346439719200134,0.08241419494152069,0.07807517796754837,0.10566642135381699,0.13430839776992798,0.16956107318401337,0.0326620377600193
abits:6/wbits:6,0.25527697801589966,0.37181010842323303,0.2802375555038452,0.05577298626303673,0.25548282265663147,0.1295716017484665,0.24878105521202087,0.4741118848323822,0.08139795064926147,0.5279515981674194,0.3826708197593689,0.17721478641033173,0.0937194675207138,0.10037343204021454,0.13034456968307495,0.13706180453300476,0.18655821681022644,0.06658240407705307
abits:6/wbits:7,0.6090975403785706,0.3137276768684387,0.1648605912923813,0.051104530692100525,0.29472261667251587,0.10835824906826019,0.08079521358013153,0.10299307852983475,0.05189274996519089,0.3785572052001953,0.2123425304889679,0.13240934908390045,0.056567586958408356,0.03909043222665787,0.06493891030550003,0.12354087829589844,0.10558328032493591,0.004323482513427734
abits:7/wbits:0,0.008057652041316032,0.007341565564274788,0.0035065487027168274,0.0014451087918132544,0.0076459296979010105,0.0034001371823251247,0.0054939561523497105,0.009434960782527924,0.0012040138244628906,0.010811198502779007,0.006132017821073532,0.0042029195465147495,0.0013764596078544855,0.002010822296142578,0.008585792034864426,0.019257161766290665,0.021079324185848236,0.0025496482849121094
abits:7/wbits:1,0.008211739361286163,0.0074334219098091125,0.0034523664508014917,0.0013709106715396047,0.00734552601352334,0.0032522024121135473,0.00586708914488554,0.009655436500906944,0.0012080669403076172,0.010767828673124313,0.006179778836667538,0.004148175474256277,0.0013745523756369948,0.0020623207092285156,0.008625568822026253,0.01916111633181572,0.02109650708734989,0.0025033950805664062
abits:7/wbits:2,0.008042492903769016,0.006986287422478199,0.0037382147274911404,0.0014114341465756297,0.007497764192521572,0.004019864369183779,0.005380184389650822,0.009389085695147514,0.0012354850769042969,0.01063301507383585,0.006027506198734045,0.004135793074965477,0.001367045915685594,0.0020418167114257812,0.00852220319211483,0.018627289682626724,0.020959699526429176,0.0025076866149902344
abits:7/wbits:3,0.0072555155493319035,0.007352432701736689,0.00365727161988616,0.0014452972682192922,0.007763190194964409,0.003592264372855425,0.005511922296136618,0.009309215471148491,0.0012454986572265625,0.01067946758121252,0.006071351934224367,0.004105383530259132,0.0014137144898995757,0.0020847320556640625,0.00859901960939169,0.019033385440707207,0.02093029022216797,0.0025048255920410156
abits:7/wbits:4,0.007260803133249283,0.006984314881265163,0.0036602020263671875,0.0014681161846965551,0.006901729851961136,0.0034164844546467066,0.005859713535755873,0.009330056607723236,0.001268625259399414,0.010775481350719929,0.00615116860717535,0.004205150064080954,0.0013939334312453866,0.002070903778076172,0.00849959161132574,0.019056521356105804,0.02104000747203827,0.0027489662170410156
abits:7/wbits:5,0.007083788514137268,0.007384061347693205,0.004090816713869572,0.0013306601904332638,0.007125604432076216,0.004051058553159237,0.0067554982379078865,0.011622590944170952,0.0013539791107177734,0.010762660764157772,0.006540629081428051,0.004315314814448357,0.0014304344076663256,0.002254962921142578,0.008969753049314022,0.02010522410273552,0.021109549328684807,0.0016336441040039062
abits:7/wbits:6,0.0042557911947369576,0.00799152534455061,0.0047285170294344425,0.001609313883818686,0.006590620148926973,0.004077949561178684,0.008890943601727486,0.015459637157619,0.0015187263488769531,0.012396188452839851,0.00754524813964963,0.00490675400942564,0.001610740553587675,0.0030336380004882812,0.011243082582950592,0.020951347425580025,0.025530999526381493,0.004450798034667969
abits:7/wbits:7,0.009740157052874565,0.005943371448665857,0.0019470991101115942,0.0011651554377749562,0.008110742084681988,0.003133416175842285,0.0020004240795969963,0.002781360410153866,0.0009143352508544922,0.007460117340087891,0.003880654461681843,0.003246453357860446,0.000972747802734375,0.0010385513305664062,0.00543383602052927,0.017025377601385117,0.011698521673679352,0.0002155303955078125
